gloss_id,korean_meanings,cat_1,cat_2,cat_3,original_vd_idx,source
102835,"['인사', '경례']",일상생활 수어,,,8108,li
102836,"['인상', '용모', '표정']",일상생활 수어,,,8110,li
102837,"['아부', '아첨', '달래다', '맞추다', '쓰다듬다', '어루만지다', '비위맞추다']",일상생활 수어,,,8124,li
102838,['아들'],일상생활 수어,,,8127,li
102839,"['암흑', '깜깜하다', '캄캄하다']",일상생활 수어,,,8138,li
102840,"['앞', '앞쪽', '전면', '전방']",일상생활 수어,,,8144,li
102841,"['오후', '점심 후']",일상생활 수어,,,8147,li
102842,['스케이트'],일상생활 수어,,,7054,li
102843,['스키'],일상생활 수어,,,7056,li
102844,['중위'],일상생활 수어,,,7087,li
102845,['중장'],일상생활 수어,,,7088,li
102846,['주유소'],일상생활 수어,,,6938,li
102847,"['주전자', '따르다']",일상생활 수어,,,6943,li
102848,"['이기다', '승리', '승리하다', '(경쟁 상대를) 제치다']",일상생활 수어,,,6954,li
102849,"['식당', '음식점']",일상생활 수어,,,6970,li
102850,['주차'],일상생활 수어,,,6979,li
102851,"['주세요', '주십시오', '달라다', '달라고 하다']",일상생활 수어,,,6980,li
102852,['윤씨'],일상생활 수어,,,7047,li
102853,['스웨터'],일상생활 수어,,,7050,li
102854,['스위스'],일상생활 수어,,,7051,li
102855,['스캐너'],일상생활 수어,,,7053,li
102856,"['이름', '명', '성명', '성함']",일상생활 수어,,,7059,li
102857,['이발사'],일상생활 수어,,,7064,li
102858,['용'],일상생활 수어,,,7077,li
102859,['쥐'],일상생활 수어,,,7094,li
102860,['스페인'],일상생활 수어,,,7095,li
102861,['아이디어'],일상생활 수어,,,7099,li
102862,"['앨범', '사진첩']",일상생활 수어,,,7156,li
102863,['은'],일상생활 수어,,,7193,li
102864,"['왕', '제왕', '황제']",일상생활 수어,,,7210,li
102865,['실각'],일상생활 수어,,,7216,li
102866,['어깨'],일상생활 수어,,,7223,li
102867,"['어느', '무엇', '어떤', '무슨', '뭐', '아무', '어디']",일상생활 수어,,,7224,li
102868,['킬로미터'],일상생활 수어,,,7226,li
102869,"['전화', '전화기']",일상생활 수어,,,7229,li
102870,"['절교', '단교', '돌아서다', '등을 돌리다', '(관계에) 금이 가다']",일상생활 수어,,,7234,li
102871,"['슬프다', '슬픔', '슬퍼하다', '설움']",일상생활 수어,,,7240,li
102872,"['어떻게', '어찌']",일상생활 수어,,,7256,li
102873,['콩'],일상생활 수어,,,7275,li
102874,"['깊다', '깊숙하다']",일상생활 수어,,,7346,li
102875,['까마귀'],일상생활 수어,,,7350,li
102876,"['깜깜하다', '소식이 없다', '감감하다', '감감무소식', '무소식', '무신']",일상생활 수어,,,7356,li
102877,"['충고', '조언']",일상생활 수어,,,7357,li
102878,"['문화', '문']",일상생활 수어,,,7360,li
102879,"['다르다', '상이하다', '딴']",일상생활 수어,,,7363,li
102880,['(신체의)다리'],일상생활 수어,,,7364,li
102881,"['당뇨병', '당뇨']",일상생활 수어,,,7367,li
102882,['당황'],일상생활 수어,,,7372,li
102883,"['가마니', '가마']",일상생활 수어,,,7381,li
102884,"['결핵', '폐결핵', '폐병']",일상생활 수어,,,7390,li
102885,['간접'],일상생활 수어,,,7401,li
102886,"['다스리다', '통치']",일상생활 수어,,,7409,li
102887,['두껍다'],일상생활 수어,,,7410,li
102888,['두부'],일상생활 수어,,,7418,li
102889,"['고등학교', '고교']",일상생활 수어,,,7446,li
102890,['고릴라'],일상생활 수어,,,7451,li
102891,['고모'],일상생활 수어,,,7453,li
102892,"['머리카락', '모발', '두발', '머리털']",일상생활 수어,,,7469,li
102893,"['죽다', '돌아가다', '사거', '사망', '서거', '숨지다', '죽음', '임종']",일상생활 수어,,,7477,li
102894,"['준비', '장만', '채비', '마련', '차리다', '챙기다']",일상생활 수어,,,7480,li
102895,['준장'],일상생활 수어,,,7481,li
102896,['콧물'],일상생활 수어,,,11831,li
102897,['깊숙이'],일상생활 수어,,,11837,li
102898,['당신'],일상생활 수어,,,11845,li
102899,['전도사'],일상생활 수어,,,11925,li
102900,['처남'],일상생활 수어,,,11962,li
102901,['완쾌'],일상생활 수어,,,11967,li
102902,"['왼쪽', '좌측', '좌', '왼편', '좌편']",일상생활 수어,,,12035,li
102903,['시시하다'],일상생활 수어,,,12042,li
102904,"['커닝', '부정행위']",일상생활 수어,,,12046,li
102905,"['양분', '영양', '영양분', '자양분']",일상생활 수어,,,12053,li
102906,['승용차'],일상생활 수어,,,6956,li
102907,['악어'],일상생활 수어,,,6963,li
102908,['경고'],일상생활 수어,,,7439,li
102909,"['경력', '이력']",일상생활 수어,,,7441,li
102910,"['오십', '쉰']",일상생활 수어,,,8000,li
102911,['아시아'],일상생활 수어,,,8126,li
102912,['식빵'],일상생활 수어,,,6976,li
102913,['육군'],일상생활 수어,,,8174,li
102914,['알다'],일상생활 수어,,,6031,li
102915,['신용카드'],일상생활 수어,,,12052,li
102916,['양식'],일상생활 수어,,,8192,li
102917,['시비'],일상생활 수어,,,8095,li
102918,"['전라남도', '전남']",일상생활 수어,,,7471,li
102919,['고민'],일상생활 수어,,,11921,li
102920,"['고백', '고해']",일상생활 수어,,,7457,li
102921,"['당나귀', '나귀']",일상생활 수어,,,7366,li
102922,"['닿다', '밀착', '붙다', '붙이다']",일상생활 수어,,,7373,li
102923,['천하다'],일상생활 수어,,,6025,li
102924,['주어'],일상생활 수어,,,6936,li
102925,['올케'],일상생활 수어,,,8181,li
102926,['(불을)지르다'],일상생활 수어,,,6016,li
102927,['명찰'],일상생활 수어,,,7428,li
102928,"['완장', '팔띠']",일상생활 수어,,,7209,li
102929,"['왕비', '황후', '군부']",일상생활 수어,,,11968,li
102930,"['안식처', '안식소']",일상생활 수어,,,5983,li
102931,"['간단하다', '간략하다', '간편하다', '단순', '편리', '편의']",일상생활 수어,,,7392,li
102932,"['간섭', '참견', '파헤치다', '헤치다']",일상생활 수어,,,7396,li
102933,['간절'],일상생활 수어,,,7400,li
102934,"['간첩', '스파이', '첩자']",일상생활 수어,,,7445,li
102935,['고려'],일상생활 수어,,,7448,li
102936,['요일'],일상생활 수어,,,7075,li
102937,['다람쥐'],일상생활 수어,,,11843,li
102938,['다니다'],일상생활 수어,,,7362,li
102939,"['신청', '주문']",일상생활 수어,,,7170,li
102940,"['양초', '초']",일상생활 수어,,,11971,li
102941,['양파'],일상생활 수어,,,7219,li
102942,['고무'],일상생활 수어,,,7454,li
102943,['애국가'],일상생활 수어,,,7150,li
102944,['은메달'],일상생활 수어,,,7194,li
102945,"['음력', '음세', '태음력', '미미하다']",일상생활 수어,,,7199,li
102946,['시야'],일상생활 수어,,,7068,li
102947,['찹쌀'],일상생활 수어,,,6003,li
102948,['요리사'],일상생활 수어,,,8102,li
102949,"['주제', '제목']",일상생활 수어,,,6978,li
102950,['참기름'],일상생활 수어,,,6981,li
102951,['이란'],일상생활 수어,,,8182,li
102952,"['이륙', '출국']",일상생활 수어,,,7058,li
102953,['이발'],일상생활 수어,,,7062,li
102954,['이북'],일상생활 수어,,,7065,li
102955,"['이야기', '강의', '설교']",일상생활 수어,,,7251,li
102956,['익숙하다'],일상생활 수어,,,5996,li
102957,['얌체'],일상생활 수어,,,8019,li
102958,"['중앙', '도중', '중', '중도', '가운데', '중심', '중간']",일상생활 수어,,,8116,li
102959,"['절다', '절룩거리다', '절름거리다']",일상생활 수어,,,7235,li
102960,"['까다', '벗기다']",일상생활 수어,,,7348,li
102961,"['(쌀이)떨어지다', '(쌀이)바닥나다']",일상생활 수어,,,7377,li
102962,"['천주교', '가톨릭', '(영어 지문자) 시']",일상생활 수어,,,6021,li
102963,['이의'],일상생활 수어,,,5986,li
102964,"['전쟁', '전투']",일상생활 수어,,,8202,li
102965,['전주'],일상생활 수어,,,12057,li
102966,"['절', '참배', '큰절']",일상생활 수어,,,11974,li
102967,['카지노'],일상생활 수어,,,8168,li
102968,['둘러대다'],일상생활 수어,,,7459,li
102969,"['신', '신발']",일상생활 수어,,,6042,li
102970,['아프리카'],일상생활 수어,,,7141,li
102971,['까불다'],일상생활 수어,,,7352,li
102972,['정력'],일상생활 수어,,,8082,li
102973,['겸하다'],일상생활 수어,,,7435,li
102974,['신기록'],일상생활 수어,,,6045,li
102975,['오토바이'],일상생활 수어,,,8004,li
102976,['크로아티아'],일상생활 수어,,,7182,li
102977,"['전복', '침몰']",일상생활 수어,,,8035,li
102978,['이집트'],일상생활 수어,,,5990,li
102979,['아이스크림'],일상생활 수어,,,7100,li
102980,['아차'],일상생활 수어,,,7105,li
102981,['시동생'],일상생활 수어,,,8058,li
102982,"['알맞다', '적정', '적당하다', '적절하다']",일상생활 수어,,,6032,li
102983,['칭찬'],일상생활 수어,,,11829,li
102984,['지부'],일상생활 수어,,,8089,li
102985,"['똑똑하다', '영리하다']",일상생활 수어,,,7423,li
102986,['증조할아버지'],일상생활 수어,,,6952,li
102987,"['주식', '증권']",일상생활 수어,,,7261,li
102988,"['주위', '주변', '둘레']",일상생활 수어,,,6937,li
102989,"['준말', '약어']",일상생활 수어,,,7479,li
102990,['줄넘기'],일상생활 수어,,,6000,li
102991,"['줄이다', '감소', '절감', '축소', '줄다']",일상생활 수어,,,6001,li
102992,"['지문자', '지화']",일상생활 수어,,,8087,li
102993,"['일부', '일부분', '부분']",일상생활 수어,,,7163,li
102994,['신의주'],일상생활 수어,,,7166,li
102995,['양장'],일상생활 수어,,,7071,li
102996,['명함'],일상생활 수어,,,7431,li
102997,['영국'],일상생활 수어,,,8134,li
102998,"['영향', '끼치다', '파급']",일상생활 수어,,,11965,li
102999,['이스라엘'],일상생활 수어,,,7246,li
103000,"['이슬람교', '회교']",일상생활 수어,,,11979,li
103001,['이씨'],일상생활 수어,,,7250,li
103002,"['옷', '의복', '의상']",일상생활 수어,,,7160,li
103003,['커피'],일상생활 수어,,,8198,li
103004,['요르단'],일상생활 수어,,,8070,li
103005,['용서'],일상생활 수어,,,7118,li
103006,['중령'],일상생활 수어,,,12038,li
103007,"['인천', '인천시']",일상생활 수어,,,7122,li
103008,['킬로그램'],일상생활 수어,,,7225,li
103009,['오스트리아'],일상생활 수어,,,7999,li
103010,"['간장', '장', '장유']",일상생활 수어,,,7399,li
103011,['시누이'],일상생활 수어,,,5977,li
103012,"['욕심', '탐']",일상생활 수어,,,7076,li
103013,['시인'],일상생활 수어,,,7107,li
103014,"['승급', '오르다']",일상생활 수어,,,7243,li
103015,"['오해', '곡해']",일상생활 수어,,,8146,li
103016,['이'],일상생활 수어,,,8009,li
103017,['열중쉬어'],일상생활 수어,,,8128,li
103018,"['어긋나다', '엇갈리다']",일상생활 수어,,,7222,li
103019,"['화상', '영화']",일상생활 수어,,,7145,li
103020,['이마'],일상생활 수어,,,7060,li
103021,"['대비', '상왕비']",일상생활 수어,,,7211,li
103022,['두통'],일상생활 수어,,,7419,li
103023,"['시집가다', '출가']",일상생활 수어,,,7113,li
103024,['창백하다'],일상생활 수어,,,6011,li
103025,"['은혜', '은총']",일상생활 수어,,,7197,li
103026,['가로채다'],일상생활 수어,,,7344,li
103027,"['일개월', '달']",일상생활 수어,,,11959,li
103028,['습기'],일상생활 수어,,,11977,li
103029,['증조할머니'],일상생활 수어,,,6951,li
103030,['경계'],일상생활 수어,,,7437,li
103031,['오징어'],일상생활 수어,,,8003,li
103032,['아파트'],일상생활 수어,,,11964,li
103033,"['또', '그리고', '다시']",일상생활 수어,,,7422,li
103034,"['어기다', '위약']",일상생활 수어,,,11972,li
103035,"['가만있다', '멈추다', '멎다']",일상생활 수어,,,11916,li
103036,"['겸손', '겸허']",일상생활 수어,,,7434,li
103037,"['철면피', '후안', '파렴치', '몰염치']",일상생활 수어,,,7271,li
103038,"['교복', '학생복']",일상생활 수어,,,11917,li
103039,['가마'],일상생활 수어,,,7380,li
103040,['와이셔츠'],일상생활 수어,,,11966,li
103041,"['이불', '침구', '덮다']",일상생활 수어,,,7066,li
103042,['전폐'],일상생활 수어,,,7085,li
103043,['이모'],일상생활 수어,,,7061,li
103044,"['오빠', '오라버니']",일상생활 수어,,,7998,li
103045,"['절정', '정상', '정점']",일상생활 수어,,,6946,li
103046,['신문'],일상생활 수어,,,8155,li
103047,['스코틀랜드'],일상생활 수어,,,7055,li
103048,['찾다'],일상생활 수어,,,8119,li
103049,['지리산'],일상생활 수어,,,6019,li
103050,['약하다'],일상생활 수어,,,8014,li
103051,['시민'],일상생활 수어,,,8094,li
103052,"['멀다', '멀리', '영원', '무궁', '길이', '불후', '영구', '영영']",일상생활 수어,,,8171,li
103053,['양심'],일상생활 수어,,,8194,li
103054,"['가르치다', '가르침', '교육', '교수하다']",일상생활 수어,,,11915,li
103055,['시청'],일상생활 수어,,,7254,li
103056,"['전문가', '베테랑']",일상생활 수어,,,8031,li
103057,['인디언'],일상생활 수어,,,8105,li
103058,['접시'],일상생활 수어,,,7484,li
103059,['주소'],일상생활 수어,,,7259,li
103060,['고등'],일상생활 수어,,,11918,li
103061,['알바니아'],일상생활 수어,,,6033,li
103062,"['오전', '상오']",일상생활 수어,,,8002,li
103063,['스타킹'],일상생활 수어,,,7057,li
103064,"['창원', '창원시']",일상생활 수어,,,6048,li
103065,['오이'],일상생활 수어,,,8001,li
103066,"['이십', '스물']",일상생활 수어,,,7249,li
103067,['침대'],일상생활 수어,,,6053,li
103068,"['예사', '예삿일']",일상생활 수어,,,7192,li
103069,"['키', '신장', '몸높이', '체고']",일상생활 수어,,,7187,li
103070,['중학교'],일상생활 수어,,,7093,li
103071,"['둘째', '두 번째']",일상생활 수어,,,7461,li
103072,['주인공'],일상생활 수어,,,6940,li
103073,['올림픽'],일상생활 수어,,,8179,li
103074,"['안심', '안전', '안정']",일상생활 수어,,,5984,li
103075,"['책', '도서', '서적', '책자', '펴다']",일상생활 수어,,,8165,li
103076,['유혹'],일상생활 수어,,,12048,li
103077,['젓가락'],일상생활 수어,,,5966,li
103078,"['신경질', '짜증']",일상생활 수어,,,6043,li
103079,['전씨'],일상생활 수어,,,8073,li
103080,['오리'],일상생활 수어,,,6037,li
103081,"['이해', '납득', '양해']",일상생활 수어,,,5993,li
103082,['시리아'],일상생활 수어,,,8092,li
103083,['접다'],일상생활 수어,,,11929,li
103084,['윷'],일상생활 수어,,,7049,li
103085,"['시아버지', '시부']",일상생활 수어,,,7067,li
103086,"['챔피언', '우승자']",일상생활 수어,,,7132,li
103087,"['이사', '전출']",일상생활 수어,,,7213,li
103088,['이웃'],일상생활 수어,,,7252,li
103089,"['간부', '위원']",일상생활 수어,,,7395,li
103090,['경기도'],일상생활 수어,,,7440,li
103091,"['죽이다', '해치다']",일상생활 수어,,,7478,li
103092,"['이용', '활용']",일상생활 수어,,,11980,li
